timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"06:44 (+01)","08:13 (+01)","13:41 (+01)","16:36 (+01)","19:00 (+01)","19:05 (+01)","20:20 (+01)","06:34 (+01)","01:37 (+01)","23:24 (+01)","03:49 (+01)","08 Feb 2025",1739001661,08-02-2025,DD-MM-YYYY,08,Saturday,2,February,2025,AD,"Anno Domini",,09-08-1446,DD-MM-YYYY,9,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:43 (+01)","08:12 (+01)","13:41 (+01)","16:37 (+01)","19:01 (+01)","19:06 (+01)","20:20 (+01)","06:33 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","09 Feb 2025",1739088061,09-02-2025,DD-MM-YYYY,09,Sunday,2,February,2025,AD,"Anno Domini",,10-08-1446,DD-MM-YYYY,10,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:42 (+01)","08:11 (+01)","13:41 (+01)","16:38 (+01)","19:02 (+01)","19:07 (+01)","20:21 (+01)","06:32 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","10 Feb 2025",1739174461,10-02-2025,DD-MM-YYYY,10,Monday,2,February,2025,AD,"Anno Domini",,11-08-1446,DD-MM-YYYY,11,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina Ali Akbar ibn Husayn (ر)",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:41 (+01)","08:10 (+01)","13:41 (+01)","16:38 (+01)","19:03 (+01)","19:08 (+01)","20:22 (+01)","06:31 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","11 Feb 2025",1739260861,11-02-2025,DD-MM-YYYY,11,Tuesday,2,February,2025,AD,"Anno Domini",,12-08-1446,DD-MM-YYYY,12,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:41 (+01)","08:10 (+01)","13:41 (+01)","16:39 (+01)","19:04 (+01)","19:09 (+01)","20:23 (+01)","06:31 (+01)","01:37 (+01)","23:26 (+01)","03:48 (+01)","12 Feb 2025",1739347261,12-02-2025,DD-MM-YYYY,12,Wednesday,2,February,2025,AD,"Anno Domini",,13-08-1446,DD-MM-YYYY,13,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:40 (+01)","08:09 (+01)","13:41 (+01)","16:40 (+01)","19:05 (+01)","19:10 (+01)","20:24 (+01)","06:30 (+01)","01:37 (+01)","23:26 (+01)","03:47 (+01)","13 Feb 2025",1739433661,13-02-2025,DD-MM-YYYY,13,Thursday,2,February,2025,AD,"Anno Domini",,14-08-1446,DD-MM-YYYY,14,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:39 (+01)","08:08 (+01)","13:41 (+01)","16:40 (+01)","19:05 (+01)","19:10 (+01)","20:25 (+01)","06:29 (+01)","01:36 (+01)","23:26 (+01)","03:47 (+01)","14 Feb 2025",1739520061,14-02-2025,DD-MM-YYYY,14,Friday,2,February,2025,AD,"Anno Domini",,15-08-1446,DD-MM-YYYY,15,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Lailat-ul-Bara'at,Urs of Sayyidina Abu Yazid al-Bistami (ق)",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:38 (+01)","08:07 (+01)","13:41 (+01)","16:41 (+01)","19:06 (+01)","19:11 (+01)","20:25 (+01)","06:28 (+01)","01:36 (+01)","23:26 (+01)","03:46 (+01)","15 Feb 2025",1739606461,15-02-2025,DD-MM-YYYY,15,Saturday,2,February,2025,AD,"Anno Domini",,16-08-1446,DD-MM-YYYY,16,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:37 (+01)","08:06 (+01)","13:41 (+01)","16:42 (+01)","19:07 (+01)","19:12 (+01)","20:26 (+01)","06:27 (+01)","01:36 (+01)","23:27 (+01)","03:46 (+01)","16 Feb 2025",1739692861,16-02-2025,DD-MM-YYYY,16,Sunday,2,February,2025,AD,"Anno Domini",,17-08-1446,DD-MM-YYYY,17,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:36 (+01)","08:04 (+01)","13:41 (+01)","16:42 (+01)","19:08 (+01)","19:13 (+01)","20:27 (+01)","06:26 (+01)","01:36 (+01)","23:27 (+01)","03:46 (+01)","17 Feb 2025",1739779261,17-02-2025,DD-MM-YYYY,17,Monday,2,February,2025,AD,"Anno Domini",,18-08-1446,DD-MM-YYYY,18,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:35 (+01)","08:03 (+01)","13:41 (+01)","16:43 (+01)","19:09 (+01)","19:14 (+01)","20:28 (+01)","06:25 (+01)","01:36 (+01)","23:27 (+01)","03:45 (+01)","18 Feb 2025",1739865661,18-02-2025,DD-MM-YYYY,18,Tuesday,2,February,2025,AD,"Anno Domini",,19-08-1446,DD-MM-YYYY,19,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:34 (+01)","08:02 (+01)","13:41 (+01)","16:44 (+01)","19:10 (+01)","19:15 (+01)","20:29 (+01)","06:24 (+01)","01:36 (+01)","23:27 (+01)","03:45 (+01)","19 Feb 2025",1739952061,19-02-2025,DD-MM-YYYY,19,Wednesday,2,February,2025,AD,"Anno Domini",,20-08-1446,DD-MM-YYYY,20,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:33 (+01)","08:01 (+01)","13:41 (+01)","16:44 (+01)","19:11 (+01)","19:16 (+01)","20:29 (+01)","06:23 (+01)","01:36 (+01)","23:28 (+01)","03:44 (+01)","20 Feb 2025",1740038461,20-02-2025,DD-MM-YYYY,20,Thursday,2,February,2025,AD,"Anno Domini",,21-08-1446,DD-MM-YYYY,21,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:32 (+01)","08:00 (+01)","13:41 (+01)","16:45 (+01)","19:12 (+01)","19:17 (+01)","20:30 (+01)","06:22 (+01)","01:36 (+01)","23:28 (+01)","03:44 (+01)","21 Feb 2025",1740124861,21-02-2025,DD-MM-YYYY,21,Friday,2,February,2025,AD,"Anno Domini",,22-08-1446,DD-MM-YYYY,22,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Urs of Muhammad Usman Damani (ق)",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:31 (+01)","07:59 (+01)","13:41 (+01)","16:45 (+01)","19:13 (+01)","19:18 (+01)","20:31 (+01)","06:21 (+01)","01:36 (+01)","23:28 (+01)","03:44 (+01)","22 Feb 2025",1740211261,22-02-2025,DD-MM-YYYY,22,Saturday,2,February,2025,AD,"Anno Domini",,23-08-1446,DD-MM-YYYY,23,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:30 (+00)","06:58 (+00)","12:40 (+00)","15:46 (+00)","18:14 (+00)","18:19 (+00)","19:32 (+00)","05:20 (+00)","00:36 (+00)","22:28 (+00)","02:43 (+00)","23 Feb 2025",1740301261,23-02-2025,DD-MM-YYYY,23,Sunday,2,February,2025,AD,"Anno Domini",,24-08-1446,DD-MM-YYYY,24,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:29 (+00)","06:57 (+00)","12:40 (+00)","15:47 (+00)","18:14 (+00)","18:19 (+00)","19:33 (+00)","05:19 (+00)","00:36 (+00)","22:28 (+00)","02:43 (+00)","24 Feb 2025",1740387661,24-02-2025,DD-MM-YYYY,24,Monday,2,February,2025,AD,"Anno Domini",,25-08-1446,DD-MM-YYYY,25,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:28 (+00)","06:55 (+00)","12:40 (+00)","15:47 (+00)","18:15 (+00)","18:20 (+00)","19:34 (+00)","05:18 (+00)","00:35 (+00)","22:29 (+00)","02:42 (+00)","25 Feb 2025",1740474061,25-02-2025,DD-MM-YYYY,25,Tuesday,2,February,2025,AD,"Anno Domini",,26-08-1446,DD-MM-YYYY,26,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:26 (+00)","06:54 (+00)","12:40 (+00)","15:48 (+00)","18:16 (+00)","18:21 (+00)","19:34 (+00)","05:16 (+00)","00:35 (+00)","22:29 (+00)","02:42 (+00)","26 Feb 2025",1740560461,26-02-2025,DD-MM-YYYY,26,Wednesday,2,February,2025,AD,"Anno Domini",,27-08-1446,DD-MM-YYYY,27,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:25 (+00)","06:53 (+00)","12:40 (+00)","15:48 (+00)","18:17 (+00)","18:22 (+00)","19:35 (+00)","05:15 (+00)","00:35 (+00)","22:29 (+00)","02:41 (+00)","27 Feb 2025",1740646861,27-02-2025,DD-MM-YYYY,27,Thursday,2,February,2025,AD,"Anno Domini",,28-08-1446,DD-MM-YYYY,28,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:24 (+00)","06:52 (+00)","12:40 (+00)","15:49 (+00)","18:18 (+00)","18:23 (+00)","19:36 (+00)","05:14 (+00)","00:35 (+00)","22:29 (+00)","02:41 (+00)","28 Feb 2025",1740733261,28-02-2025,DD-MM-YYYY,28,Friday,2,February,2025,AD,"Anno Domini",,29-08-1446,DD-MM-YYYY,29,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:23 (+00)","06:51 (+00)","12:39 (+00)","15:49 (+00)","18:19 (+00)","18:24 (+00)","19:37 (+00)","05:13 (+00)","00:35 (+00)","22:29 (+00)","02:40 (+00)","01 Mar 2025",1740819661,01-03-2025,DD-MM-YYYY,01,Saturday,3,March,2025,AD,"Anno Domini",,01-09-1446,DD-MM-YYYY,1,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae","1st Day of Ramadan",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:22 (+00)","06:49 (+00)","12:39 (+00)","15:50 (+00)","18:20 (+00)","18:25 (+00)","19:38 (+00)","05:12 (+00)","00:34 (+00)","22:29 (+00)","02:39 (+00)","02 Mar 2025",1740906061,02-03-2025,DD-MM-YYYY,02,Sunday,3,March,2025,AD,"Anno Domini",,02-09-1446,DD-MM-YYYY,2,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:20 (+00)","06:48 (+00)","12:39 (+00)","15:50 (+00)","18:20 (+00)","18:25 (+00)","19:38 (+00)","05:10 (+00)","00:34 (+00)","22:30 (+00)","02:39 (+00)","03 Mar 2025",1740992461,03-03-2025,DD-MM-YYYY,03,Monday,3,March,2025,AD,"Anno Domini",,03-09-1446,DD-MM-YYYY,3,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:19 (+00)","06:47 (+00)","12:39 (+00)","15:51 (+00)","18:21 (+00)","18:26 (+00)","19:39 (+00)","05:09 (+00)","00:34 (+00)","22:30 (+00)","02:38 (+00)","04 Mar 2025",1741078861,04-03-2025,DD-MM-YYYY,04,Tuesday,3,March,2025,AD,"Anno Domini",,04-09-1446,DD-MM-YYYY,4,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:18 (+00)","06:46 (+00)","12:39 (+00)","15:51 (+00)","18:22 (+00)","18:27 (+00)","19:40 (+00)","05:08 (+00)","00:34 (+00)","22:30 (+00)","02:38 (+00)","05 Mar 2025",1741165261,05-03-2025,DD-MM-YYYY,05,Wednesday,3,March,2025,AD,"Anno Domini",,05-09-1446,DD-MM-YYYY,5,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:17 (+00)","06:44 (+00)","12:38 (+00)","15:51 (+00)","18:23 (+00)","18:28 (+00)","19:41 (+00)","05:07 (+00)","00:34 (+00)","22:30 (+00)","02:37 (+00)","06 Mar 2025",1741251661,06-03-2025,DD-MM-YYYY,06,Thursday,3,March,2025,AD,"Anno Domini",,06-09-1446,DD-MM-YYYY,6,"Al Khamees",الخميس,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:15 (+00)","06:43 (+00)","12:38 (+00)","15:52 (+00)","18:24 (+00)","18:29 (+00)","19:42 (+00)","05:05 (+00)","00:33 (+00)","22:30 (+00)","02:37 (+00)","07 Mar 2025",1741338061,07-03-2025,DD-MM-YYYY,07,Friday,3,March,2025,AD,"Anno Domini",,07-09-1446,DD-MM-YYYY,7,"Al Juma'a",الجمعة,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:14 (+00)","06:42 (+00)","12:38 (+00)","15:52 (+00)","18:24 (+00)","18:29 (+00)","19:42 (+00)","05:04 (+00)","00:33 (+00)","22:30 (+00)","02:36 (+00)","08 Mar 2025",1741424461,08-03-2025,DD-MM-YYYY,08,Saturday,3,March,2025,AD,"Anno Domini",,08-09-1446,DD-MM-YYYY,8,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:13 (+00)","06:40 (+00)","12:38 (+00)","15:53 (+00)","18:25 (+00)","18:30 (+00)","19:43 (+00)","05:03 (+00)","00:33 (+00)","22:30 (+00)","02:35 (+00)","09 Mar 2025",1741510861,09-03-2025,DD-MM-YYYY,09,Sunday,3,March,2025,AD,"Anno Domini",,09-09-1446,DD-MM-YYYY,9,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:11 (+00)","06:39 (+00)","12:37 (+00)","15:53 (+00)","18:26 (+00)","18:31 (+00)","19:44 (+00)","05:01 (+00)","00:33 (+00)","22:30 (+00)","02:35 (+00)","10 Mar 2025",1741597261,10-03-2025,DD-MM-YYYY,10,Monday,3,March,2025,AD,"Anno Domini",,10-09-1446,DD-MM-YYYY,10,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:10 (+00)","06:38 (+00)","12:37 (+00)","15:53 (+00)","18:27 (+00)","18:32 (+00)","19:45 (+00)","05:00 (+00)","00:32 (+00)","22:31 (+00)","02:34 (+00)","11 Mar 2025",1741683661,11-03-2025,DD-MM-YYYY,11,Tuesday,3,March,2025,AD,"Anno Domini",,11-09-1446,DD-MM-YYYY,11,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:09 (+00)","06:36 (+00)","12:37 (+00)","15:54 (+00)","18:28 (+00)","18:33 (+00)","19:46 (+00)","04:59 (+00)","00:32 (+00)","22:31 (+00)","02:34 (+00)","12 Mar 2025",1741770061,12-03-2025,DD-MM-YYYY,12,Wednesday,3,March,2025,AD,"Anno Domini",,12-09-1446,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:07 (+00)","06:35 (+00)","12:37 (+00)","15:54 (+00)","18:28 (+00)","18:33 (+00)","19:47 (+00)","04:57 (+00)","00:32 (+00)","22:31 (+00)","02:33 (+00)","13 Mar 2025",1741856461,13-03-2025,DD-MM-YYYY,13,Thursday,3,March,2025,AD,"Anno Domini",,13-09-1446,DD-MM-YYYY,13,"Al Khamees",الخميس,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:06 (+00)","06:34 (+00)","12:36 (+00)","15:54 (+00)","18:29 (+00)","18:34 (+00)","19:47 (+00)","04:56 (+00)","00:32 (+00)","22:31 (+00)","02:32 (+00)","14 Mar 2025",1741942861,14-03-2025,DD-MM-YYYY,14,Friday,3,March,2025,AD,"Anno Domini",,14-09-1446,DD-MM-YYYY,14,"Al Juma'a",الجمعة,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:05 (+00)","06:32 (+00)","12:36 (+00)","15:55 (+00)","18:30 (+00)","18:35 (+00)","19:48 (+00)","04:55 (+00)","00:31 (+00)","22:31 (+00)","02:32 (+00)","15 Mar 2025",1742029261,15-03-2025,DD-MM-YYYY,15,Saturday,3,March,2025,AD,"Anno Domini",,15-09-1446,DD-MM-YYYY,15,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:03 (+00)","06:31 (+00)","12:36 (+00)","15:55 (+00)","18:31 (+00)","18:36 (+00)","19:49 (+00)","04:53 (+00)","00:31 (+00)","22:31 (+00)","02:31 (+00)","16 Mar 2025",1742115661,16-03-2025,DD-MM-YYYY,16,Sunday,3,March,2025,AD,"Anno Domini",,16-09-1446,DD-MM-YYYY,16,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:02 (+00)","06:30 (+00)","12:35 (+00)","15:55 (+00)","18:32 (+00)","18:37 (+00)","19:50 (+00)","04:52 (+00)","00:31 (+00)","22:31 (+00)","02:30 (+00)","17 Mar 2025",1742202061,17-03-2025,DD-MM-YYYY,17,Monday,3,March,2025,AD,"Anno Domini",,17-09-1446,DD-MM-YYYY,17,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"05:00 (+00)","06:28 (+00)","12:35 (+00)","15:56 (+00)","18:32 (+00)","18:37 (+00)","19:51 (+00)","04:50 (+00)","00:30 (+00)","22:31 (+00)","02:30 (+00)","18 Mar 2025",1742288461,18-03-2025,DD-MM-YYYY,18,Tuesday,3,March,2025,AD,"Anno Domini",,18-09-1446,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:59 (+00)","06:27 (+00)","12:35 (+00)","15:56 (+00)","18:33 (+00)","18:38 (+00)","19:52 (+00)","04:49 (+00)","00:30 (+00)","22:31 (+00)","02:29 (+00)","19 Mar 2025",1742374861,19-03-2025,DD-MM-YYYY,19,Wednesday,3,March,2025,AD,"Anno Domini",,19-09-1446,DD-MM-YYYY,19,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
